ICE4:ICD5:ICD4:PK5:PK4:Snap:AI,ICE4:ICD5:ICD4:PK5:PK4:Snap:AI,ICE4:ICD5:ICD4:PK5:PK4:Snap:AI,ICE4:ICD5:ICD4:PK5:PK4:Snap:AI,ICE4:ICD5:ICD4:PK5:PK4:Snap,ICE4:ICD5:ICD4:PK5:PK4:Snap,ICE4:ICD5:ICD4:PK5:PK4:Snap,ICE4:ICD5:ICD4:PK5:PK4:Snap,ICE4:ICD5:ICD4:PK5:PK4:Snap,ICE4:ICD5:ICD4:PK5:PK4:Snap,ICE4:ICD5:ICD4:PK5:PK4:Snap,ICE4:ICD5:ICD4:PK5:PK4:Snap,ICE4:ICD5:ICD4:PK5:PK4:Snap,ICE4:ICD5:ICD4:PK5:PK4:Snap,ICE4:ICD5:ICD4:PK5:PK4:Snap,ICE4:ICD5:ICD4:PK5:PK4:Snap,ICE4:ICD5:ICD4:PK5:PK4:Snap,ICE4:ICD5:ICD4:PK5:PK4:Snap,ICE4:ICD5,ICE4:ICD5,ICE4:ICD5,ICE4:ICD5,ICE4:ICD5,ICE4:ICD5,ICE4:ICD5,ICE4:ICD5,ICE4:ICD5
Device,Prog BPs (1),Data BPs (1),Data BP Access,Tuples (ANDed BPs),Sequenced BPs,Range BPs,Table R/W BPs,Pass Counter,Clock Switch Break,Sleep Wake Break,Stack Over/Under Break,WDT Timeout Break,Stopwatch,Debug Reads,Runtime BPs,SW BPs,Live Connect,Data Capture (1),Runtime Watch (1),Native Trace,Port Trace,SPI Trace,ITM/SWO,PIC32 Instruction Trace,PC Profiling,PC Sampling
PIC32MK0512GPE100,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK0512GPG048,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK0512GPG064,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK0512GPK064,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK0512GPK100,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK0512MCF064,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK0512MCF100,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK0512MCJ048,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK0512MCJ064,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK0512MCM064,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK0512MCM100,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK1024GPD064,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK1024GPD100,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK1024GPE064,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK1024GPE100,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK1024GPK064,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK1024GPK100,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK1024MCF064,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK1024MCF100,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK1024MCM064,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MK1024MCM100,8,4,R/W/Either,2,3S / 3BPS,N/A,No,255,Yes,Yes,N/A,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,Yes:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0016GPL020,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0016GPL028,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0016GPL036,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0032GPL020,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0032GPL028,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0032GPL036,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0064GPL020,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0064GPL028,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0064GPL036,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0064GPM028,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0064GPM036,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0064GPM048,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0064GPM064,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0128GPM028,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0128GPM036,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0128GPM048,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0128GPM064,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0256GPM028,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0256GPM036,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0256GPM048,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MM0256GPM064,4,2,R/W/Either,2,3S / 3BPS,N/A,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX110F016B,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX110F016C,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX110F016D,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX120F032B,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX120F032C,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX120F032D,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX120F064H,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX130F064B,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX130F064C,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX130F064D,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX130F128H,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX130F128L,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX130F256B,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX130F256D,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX150F128B,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX150F128C,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX150F128D,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
PIC32MX150F256H,6,2,R/W/Either,2,3S / 3BPS,N/A,No,255,No,No,No,No,Yes,Yes,Yes,No,No,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5,No:ICE4-N/A:ICD5
